datetime,water_level_STND_meters
10/6/2016 23:18,6.62
10/6/2016 23:24,6.647
10/6/2016 23:30,6.666
10/6/2016 23:36,6.696
10/6/2016 23:42,6.693
10/6/2016 23:48,6.725
10/6/2016 23:54,6.743
10/7/2016 0:00,6.76
10/7/2016 0:06,6.781
10/7/2016 0:12,6.783
10/7/2016 0:18,6.793
10/7/2016 0:24,6.806
10/7/2016 0:30,6.814
10/7/2016 0:36,6.84
10/7/2016 0:42,6.851
10/7/2016 0:48,6.858
10/7/2016 0:54,6.86
10/7/2016 1:00,6.872
10/7/2016 1:06,6.887
10/7/2016 1:12,6.892
10/7/2016 1:18,6.906
10/7/2016 1:24,6.914
10/7/2016 1:30,6.935
10/7/2016 1:36,6.932
10/7/2016 1:42,6.939
10/7/2016 1:48,6.981
10/7/2016 1:54,7.031
10/7/2016 2:00,7.048
10/7/2016 2:06,7.065
10/7/2016 2:12,7.074
10/7/2016 2:18,7.099
10/7/2016 2:24,7.116
10/7/2016 2:30,7.111
10/7/2016 2:36,7.123
10/7/2016 2:42,7.126
10/7/2016 2:48,7.137
10/7/2016 2:54,7.151
10/7/2016 3:00,7.161
10/7/2016 3:06,7.179
10/7/2016 3:12,7.197
10/7/2016 3:18,7.208
10/7/2016 3:24,7.231
10/7/2016 3:30,7.229
10/7/2016 3:36,7.222
10/7/2016 3:42,7.229
10/7/2016 3:48,7.23
10/7/2016 3:54,7.259
10/7/2016 4:00,7.238
10/7/2016 4:06,7.244
10/7/2016 4:12,7.262
10/7/2016 4:18,7.24
10/7/2016 4:24,7.269
10/7/2016 4:30,7.241
10/7/2016 4:36,7.263
10/7/2016 4:42,7.252
10/7/2016 4:48,7.221
10/7/2016 4:54,7.222
10/7/2016 5:00,7.21
10/7/2016 5:06,7.199
10/7/2016 5:12,7.187
10/7/2016 5:18,7.194
10/7/2016 5:24,7.173
10/7/2016 5:30,7.159
10/7/2016 5:36,7.134
10/7/2016 5:42,7.123
10/7/2016 5:48,7.108
10/7/2016 5:54,7.074
10/7/2016 6:00,7.089
10/7/2016 6:06,7.054
10/7/2016 6:12,7.05
10/7/2016 6:18,7.026
10/7/2016 6:24,7.034
10/7/2016 6:30,7.015
10/7/2016 6:36,6.97
10/7/2016 6:42,6.949
10/7/2016 6:48,6.964
10/7/2016 6:54,6.952
10/7/2016 7:00,6.956
10/7/2016 7:06,6.921
10/7/2016 7:12,6.878
10/7/2016 7:18,6.85
10/7/2016 7:24,6.798
10/7/2016 7:30,6.762
10/7/2016 7:36,6.723
10/7/2016 7:42,6.722
10/7/2016 7:48,6.71
10/7/2016 7:54,6.684
10/7/2016 8:00,6.684
10/7/2016 8:06,6.663
10/7/2016 8:12,6.686
10/7/2016 8:18,6.656
10/7/2016 8:24,6.649
10/7/2016 8:30,6.617
10/7/2016 8:36,6.6
10/7/2016 8:42,6.588
10/7/2016 8:48,6.561
10/7/2016 8:54,6.566
10/7/2016 9:00,6.535
10/7/2016 9:06,6.531
10/7/2016 9:12,6.521
10/7/2016 9:18,6.499
10/7/2016 9:24,6.506
10/7/2016 9:30,6.5
10/7/2016 9:36,6.5
10/7/2016 9:42,6.489
10/7/2016 9:48,6.48
10/7/2016 9:54,6.498
10/7/2016 10:00,6.479
10/7/2016 10:06,6.518
10/7/2016 10:12,6.498
10/7/2016 10:18,6.493
10/7/2016 10:24,6.49
10/7/2016 10:30,6.495
10/7/2016 10:36,6.53
10/7/2016 10:42,6.544
10/7/2016 10:48,6.541
10/7/2016 10:54,6.562
10/7/2016 11:00,6.59
10/7/2016 11:06,6.555
10/7/2016 11:12,6.564
10/7/2016 11:18,6.564
10/7/2016 11:24,6.588
10/7/2016 11:30,6.627
10/7/2016 11:36,6.67
10/7/2016 11:42,6.662
10/7/2016 11:48,6.686
10/7/2016 11:54,6.681
10/7/2016 12:00,6.722
10/7/2016 12:06,6.745
10/7/2016 12:12,6.749
10/7/2016 12:18,6.772
10/7/2016 12:24,6.797
10/7/2016 12:30,6.805
10/7/2016 12:36,6.849
10/7/2016 12:42,6.869
10/7/2016 12:48,6.876
10/7/2016 12:54,6.897
10/7/2016 13:00,6.91
10/7/2016 13:06,6.934
10/7/2016 13:12,6.994
10/7/2016 13:18,6.974
10/7/2016 13:24,6.989
10/7/2016 13:30,7.02
10/7/2016 13:36,7.047
10/7/2016 13:42,7.074
10/7/2016 13:48,7.1
10/7/2016 13:54,7.142
10/7/2016 14:00,7.156
10/7/2016 14:06,7.161
10/7/2016 14:12,7.174
10/7/2016 14:18,7.218
10/7/2016 14:24,7.234
10/7/2016 14:30,7.241
10/7/2016 14:36,7.252
10/7/2016 14:42,7.268
10/7/2016 14:48,7.308
10/7/2016 14:54,7.308
10/7/2016 15:00,7.321
10/7/2016 15:06,7.338
10/7/2016 15:12,7.359
10/7/2016 15:18,7.376
10/7/2016 15:24,7.388
10/7/2016 15:30,7.408
10/7/2016 15:36,7.415
10/7/2016 15:42,7.449
10/7/2016 15:48,7.457
10/7/2016 15:54,7.43
10/7/2016 16:00,7.466
10/7/2016 16:06,7.462
10/7/2016 16:12,7.456
10/7/2016 16:18,7.435
10/7/2016 16:24,7.477
10/7/2016 16:30,7.5
10/7/2016 16:36,7.476
10/7/2016 16:42,7.464
10/7/2016 16:48,7.467
10/7/2016 16:54,7.434
10/7/2016 17:00,7.435
10/7/2016 17:06,7.417
10/7/2016 17:12,7.423
10/7/2016 17:18,7.431
10/7/2016 17:24,7.389
10/7/2016 17:30,7.366
10/7/2016 17:36,7.356
10/7/2016 17:42,7.346
10/7/2016 17:48,7.36
10/7/2016 17:54,7.33
10/7/2016 18:00,7.35
10/7/2016 18:06,7.299
10/7/2016 18:12,7.266
10/7/2016 18:18,7.234
10/7/2016 18:24,7.192
10/7/2016 18:30,7.151
10/7/2016 18:36,7.16
10/7/2016 18:42,7.137
10/7/2016 18:48,7.107
10/7/2016 18:54,7.077
10/7/2016 19:00,7.089
10/7/2016 19:06,7.052
10/7/2016 19:12,7.017
10/7/2016 19:18,6.976
10/7/2016 19:24,6.979
10/7/2016 19:30,6.968
10/7/2016 19:36,6.945
10/7/2016 19:42,6.912
10/7/2016 19:48,6.854
10/7/2016 19:54,6.848
10/7/2016 20:00,6.825
10/7/2016 20:06,6.809
10/7/2016 20:12,6.773
10/7/2016 20:18,6.785
10/7/2016 20:24,6.766
10/7/2016 20:30,6.73
10/7/2016 20:36,6.717
10/7/2016 20:42,6.722
10/7/2016 20:48,6.726
10/7/2016 20:54,6.692
10/7/2016 21:00,6.681
10/7/2016 21:06,6.672
10/7/2016 21:12,6.668
10/7/2016 21:18,6.656
10/7/2016 21:24,6.625
10/7/2016 21:30,6.589
10/7/2016 21:36,6.581
10/7/2016 21:42,6.575
10/7/2016 21:48,6.559
10/7/2016 21:54,6.569
10/7/2016 22:00,6.57
10/7/2016 22:06,6.574
10/7/2016 22:12,6.563
10/7/2016 22:18,6.572
10/7/2016 22:24,6.562
10/7/2016 22:30,6.565
10/7/2016 22:36,6.579
10/7/2016 22:42,6.575
10/7/2016 22:48,6.567
10/7/2016 22:54,6.558
10/7/2016 23:00,6.593
10/7/2016 23:06,6.577
10/7/2016 23:12,6.594
10/7/2016 23:18,6.598
10/7/2016 23:24,6.618
10/7/2016 23:30,6.643
10/7/2016 23:36,6.671
10/7/2016 23:42,6.676
10/7/2016 23:48,6.678
10/7/2016 23:54,6.706
10/8/2016 0:00,6.717
10/8/2016 0:06,6.687
10/8/2016 0:12,6.711
10/8/2016 0:18,6.725
10/8/2016 0:24,6.728
10/8/2016 0:30,6.745
10/8/2016 0:36,6.743
10/8/2016 0:42,6.766
10/8/2016 0:48,6.766
10/8/2016 0:54,6.77
10/8/2016 1:00,6.787
10/8/2016 1:06,6.812
10/8/2016 1:12,6.849
10/8/2016 1:18,6.89
10/8/2016 1:24,6.91
10/8/2016 1:30,6.935
10/8/2016 1:36,6.946
10/8/2016 1:42,6.969
10/8/2016 1:48,7.006
10/8/2016 1:54,7.009
10/8/2016 2:00,7.023
10/8/2016 2:06,7.035
10/8/2016 2:12,7.013
10/8/2016 2:18,7.047
10/8/2016 2:24,7.033
10/8/2016 2:30,7.061
10/8/2016 2:36,7.079
10/8/2016 2:42,7.132
10/8/2016 2:48,7.129
10/8/2016 2:54,7.141
10/8/2016 3:00,7.202
10/8/2016 3:06,7.192
10/8/2016 3:12,7.198
10/8/2016 3:18,7.237
10/8/2016 3:24,7.252
10/8/2016 3:30,7.265
10/8/2016 3:36,7.278
10/8/2016 3:42,7.282
10/8/2016 3:48,7.353
10/8/2016 3:54,7.362
10/8/2016 4:00,7.345
10/8/2016 4:06,7.375
10/8/2016 4:12,7.363
10/8/2016 4:18,7.416
10/8/2016 4:24,7.4
10/8/2016 4:30,7.41
10/8/2016 4:36,7.425
10/8/2016 4:42,7.408
10/8/2016 4:48,7.45
10/8/2016 4:54,7.53
10/8/2016 5:00,7.461
10/8/2016 5:06,7.484
10/8/2016 5:12,7.433
10/8/2016 5:18,7.402
10/8/2016 5:24,7.471
10/8/2016 5:30,7.447
10/8/2016 5:36,7.409
10/8/2016 5:42,7.456
10/8/2016 5:48,7.443
10/8/2016 5:54,7.461
10/8/2016 6:00,7.437
10/8/2016 6:06,7.383
10/8/2016 6:12,7.354
10/8/2016 6:18,7.361
10/8/2016 6:24,7.351
10/8/2016 6:30,7.354
10/8/2016 6:36,7.315
10/8/2016 6:42,7.319
10/8/2016 6:48,7.309
10/8/2016 6:54,7.25
10/8/2016 7:00,7.248
10/8/2016 7:06,7.222
10/8/2016 7:12,7.177
10/8/2016 7:18,7.12
10/8/2016 7:24,7.111
10/8/2016 7:30,7.073
10/8/2016 7:36,7.1
10/8/2016 7:42,7.058
10/8/2016 7:48,7.037
10/8/2016 7:54,7.041
10/8/2016 8:00,7.03
10/8/2016 8:06,7.001
10/8/2016 8:12,7.004
10/8/2016 8:18,6.982
10/8/2016 8:24,6.969
10/8/2016 8:30,6.963
10/8/2016 8:36,6.928
10/8/2016 8:42,6.909
10/8/2016 8:48,6.931
10/8/2016 8:54,6.919
10/8/2016 9:00,6.889
10/8/2016 9:06,6.869
10/8/2016 9:12,6.9
10/8/2016 9:18,6.927
10/8/2016 9:24,6.878
10/8/2016 9:30,6.874
10/8/2016 9:36,6.85
10/8/2016 9:42,6.832
10/8/2016 9:48,6.811
10/8/2016 9:54,6.839
10/8/2016 10:00,6.832
10/8/2016 10:06,6.88
10/8/2016 10:12,6.854
10/8/2016 10:18,6.852
10/8/2016 10:24,6.899
10/8/2016 10:30,6.907
10/8/2016 10:36,6.916
10/8/2016 10:42,6.88
10/8/2016 10:48,6.846
10/8/2016 10:54,6.877
10/8/2016 11:00,6.86
10/8/2016 11:06,6.876
10/8/2016 11:12,6.887
10/8/2016 11:18,6.883
10/8/2016 11:24,6.921
10/8/2016 11:30,6.879
10/8/2016 11:36,6.904
10/8/2016 11:42,6.991
10/8/2016 11:48,6.952
10/8/2016 11:54,7
10/8/2016 12:00,7.042
10/8/2016 12:06,7.049
10/8/2016 12:12,7.076
10/8/2016 12:18,7.052
10/8/2016 12:24,7.085
10/8/2016 12:30,7.06
10/8/2016 12:36,7.07
10/8/2016 12:42,7.105
10/8/2016 12:48,7.184
10/8/2016 12:54,7.218
10/8/2016 13:00,7.22
10/8/2016 13:06,7.269
10/8/2016 13:12,7.289
10/8/2016 13:18,7.305
10/8/2016 13:24,7.366
10/8/2016 13:30,7.45
10/8/2016 13:36,7.427
10/8/2016 13:42,7.432
10/8/2016 13:48,7.428
10/8/2016 13:54,7.398
10/8/2016 14:00,7.374
10/8/2016 14:06,7.384
10/8/2016 14:12,7.422
10/8/2016 14:18,7.518
10/8/2016 14:24,7.49
10/8/2016 14:30,7.495
10/8/2016 14:36,7.55
10/8/2016 14:42,7.577
10/8/2016 14:48,7.537
10/8/2016 14:54,7.583
10/8/2016 15:00,7.652
10/8/2016 15:06,7.607
10/8/2016 15:12,7.667
10/8/2016 15:18,7.584
10/8/2016 15:24,7.683
10/8/2016 15:30,7.754
10/8/2016 15:36,7.759
10/8/2016 15:42,7.663
10/8/2016 15:48,7.716
10/8/2016 15:54,7.688
10/8/2016 16:00,7.721
10/8/2016 16:06,7.765
10/8/2016 16:12,7.721
10/8/2016 16:18,7.728
10/8/2016 16:24,7.725
10/8/2016 16:30,7.78
10/8/2016 16:36,7.869
10/8/2016 16:42,7.905
10/8/2016 16:48,7.84
10/8/2016 16:54,7.845
10/8/2016 17:00,7.86
10/8/2016 17:06,7.891
10/8/2016 17:12,7.824
10/8/2016 17:18,7.826
10/8/2016 17:24,7.806
10/8/2016 17:30,7.813
10/8/2016 17:36,7.866
10/8/2016 17:42,7.805
10/8/2016 17:48,7.76
10/8/2016 17:54,7.78
10/8/2016 18:00,7.777
10/8/2016 18:06,7.736
10/8/2016 18:12,7.707
10/8/2016 18:18,7.72
10/8/2016 18:24,7.687
10/8/2016 18:30,7.744
10/8/2016 18:36,7.697
10/8/2016 18:42,7.613
10/8/2016 18:48,7.639
10/8/2016 18:54,7.631
10/8/2016 19:00,7.652
10/8/2016 19:06,7.586
10/8/2016 19:12,7.557
10/8/2016 19:18,7.486
10/8/2016 19:24,7.519
10/8/2016 19:30,7.5
10/8/2016 19:36,7.487
10/8/2016 19:42,7.435
10/8/2016 19:48,7.395
10/8/2016 19:54,7.347
10/8/2016 20:00,7.407
10/8/2016 20:06,7.314
10/8/2016 20:12,7.381
10/8/2016 20:18,7.298
10/8/2016 20:24,7.306
10/8/2016 20:30,7.269
10/8/2016 20:36,7.222
10/8/2016 20:42,7.149
10/8/2016 20:48,7.188
10/8/2016 20:54,7.18
10/8/2016 21:00,7.123
10/8/2016 21:06,7.101
10/8/2016 21:12,7.009
10/8/2016 21:18,7.006
10/8/2016 21:24,6.982
10/8/2016 21:30,6.963
10/8/2016 21:36,6.941
10/8/2016 21:42,6.948
10/8/2016 21:48,6.95
10/8/2016 21:54,6.903
10/8/2016 22:00,6.862
10/8/2016 22:06,6.849
10/8/2016 22:12,6.833
10/8/2016 22:18,6.82
10/8/2016 22:24,6.738
10/8/2016 22:30,6.789
10/8/2016 22:36,6.731
10/8/2016 22:42,6.696
10/8/2016 22:48,6.67
10/8/2016 22:54,6.625
10/8/2016 23:00,6.632
10/8/2016 23:06,6.531
10/8/2016 23:12,6.575
10/8/2016 23:18,6.599
10/8/2016 23:24,6.552
10/8/2016 23:30,6.534
10/8/2016 23:36,6.521
10/8/2016 23:42,6.464
10/8/2016 23:48,6.396
10/8/2016 23:54,6.373
10/9/2016 0:00,6.313
10/9/2016 0:06,6.311
10/9/2016 0:12,6.317
10/9/2016 0:18,6.272
10/9/2016 0:24,6.228
10/9/2016 0:30,6.26
10/9/2016 0:36,6.228
10/9/2016 0:42,6.206
10/9/2016 0:48,6.175
10/9/2016 0:54,6.2
10/9/2016 1:00,6.188
10/9/2016 1:06,6.199
10/9/2016 1:12,6.195
10/9/2016 1:18,6.187
10/9/2016 1:24,6.212
10/9/2016 1:30,6.204
10/9/2016 1:36,6.195
10/9/2016 1:42,6.186
10/9/2016 1:48,6.174
10/9/2016 1:54,6.177
10/9/2016 2:00,6.19
10/9/2016 2:06,6.187
10/9/2016 2:12,6.199
10/9/2016 2:18,6.186
10/9/2016 2:24,6.199
10/9/2016 2:30,6.205
10/9/2016 2:36,6.275
10/9/2016 2:42,6.309
10/9/2016 2:48,6.326
10/9/2016 2:54,6.357
10/9/2016 3:00,6.387
10/9/2016 3:06,6.395
10/9/2016 3:12,6.437
10/9/2016 3:18,6.484
10/9/2016 3:24,6.506
10/9/2016 3:30,6.556
10/9/2016 3:36,6.523
10/9/2016 3:42,6.518
10/9/2016 3:48,6.578
10/9/2016 3:54,6.609
10/9/2016 4:00,6.613
10/9/2016 4:06,6.648
10/9/2016 4:12,6.648
10/9/2016 4:18,6.697
10/9/2016 4:24,6.708
10/9/2016 4:30,6.719
10/9/2016 4:36,6.74
10/9/2016 4:42,6.754
10/9/2016 4:48,6.752
10/9/2016 4:54,6.754
10/9/2016 5:00,6.77
10/9/2016 5:06,6.749
10/9/2016 5:12,6.792
10/9/2016 5:18,6.77
10/9/2016 5:24,6.764
10/9/2016 5:30,6.766
10/9/2016 5:36,6.752
10/9/2016 5:42,6.74
10/9/2016 5:48,6.743
10/9/2016 5:54,6.74
10/9/2016 6:00,6.768
10/9/2016 6:06,6.768
10/9/2016 6:12,6.761
10/9/2016 6:18,6.728
10/9/2016 6:24,6.686
10/9/2016 6:30,6.681
10/9/2016 6:36,6.662
10/9/2016 6:42,6.645
10/9/2016 6:48,6.624
10/9/2016 6:54,6.585
10/9/2016 7:00,6.584
10/9/2016 7:06,6.571
10/9/2016 7:12,6.553
10/9/2016 7:18,6.56
10/9/2016 7:24,6.514
10/9/2016 7:30,6.507
10/9/2016 7:36,6.503
10/9/2016 7:42,6.49
10/9/2016 7:48,6.509
10/9/2016 7:54,6.492
10/9/2016 8:00,6.467
10/9/2016 8:06,6.447
10/9/2016 8:12,6.437
10/9/2016 8:18,6.426
10/9/2016 8:24,6.436
